section,lesson,lesson_description,word,is_sight_word,phonetic_symbol,letter_combination,source
3,38,Words with the Short-O Vowel Sound,Wag,F,/ă/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,is,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,Ron,F,/ŏ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,not,F,/ŏ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,got,F,/ŏ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,big,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,pet,F,/ĕ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,Jim,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,did,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,fix,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,hot,F,/ŏ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,in,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,pot,F,/ŏ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,fed,F,/ĕ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,to,T,/o-o/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,beg,F,/ĕ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,lot,F,/ŏ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,quit,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,38,Words with the Short-O Vowel Sound,it,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,up,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,cup,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,pup,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,us,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,bus,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,bug,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,dug,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,hug,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,rug,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,tug,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,mug,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,the,T,/ē/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,is,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,on,F,/ŏ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,sun,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,fun,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,run,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,gun,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,nut,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,hut,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,cut,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,I,T,/ī/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,in,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,it,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,tub,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,rub,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,mud,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,bud,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,hum,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,sum,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,gum,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,yum,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,had,F,/ă/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,a,T,/ā/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,leg,F,/ĕ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,did,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,39,Words with the Short-U Vowel Sound,and,F,/ă/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",Gus,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",has,F,/ă/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",gum,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",pop,F,/ŏ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",is,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",fun,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",a,T,/ā/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",pup,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",Bud,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",the,T,/ē/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",in,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",mud,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",got,F,/ŏ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",bug,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",on,F,/ŏ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",him,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",can,F,/ă/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",tug,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",his,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",did,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",hug,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",yes,F,/ĕ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",ran,F,/ă/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",den,F,/ĕ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",bed,F,/ĕ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",sat,F,/ă/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",rug,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",rub,F,/ŭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",red,F,/ĕ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",Mom,F,/ŏ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",had,F,/ă/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",it,F,/ĭ/,,OPG_Revised_Instructor.pdf
3,40,"Review of the Short-Vowel Sounds of A, E, I, O, and U",mad,F,/ă/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,pass,F,/ă/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,mess,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,miss,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,toss,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,fuss,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,moss,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,yell,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,fell,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,Bill,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,Jill,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,will,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,hill,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,egg,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,fuzz,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,huff,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,puff,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,off,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,odd,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,mitt,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,an,F,/ă/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,the,T,/ē/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,is,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,a,T,/ā/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,not,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,nod,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,hug,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,red,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,bug,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,sat,F,/ă/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,on,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,it,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,did,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,buzz,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,in,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,sun,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,hop,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,up,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,jog,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,get,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,van,F,/ă/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,zip,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,41,Double Consonants,nap,F,/ă/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,sack,F,/ă/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,pack,F,/ă/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,quack,F,/ă/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,peck,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,deck,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,pick,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,Rick,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,Nick,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,rock,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,duck,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,will,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,up,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,a,T,/ā/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,big,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,nut,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,it,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,in,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,his,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,set,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,mat,F,/ă/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,on,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,sit,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,get,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,bun,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,lick,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,jam,F,/ă/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,off,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,the,T,/ē/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,at,F,/ă/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,and,F,/ă/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,yell,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,42,The CK Combination,quit,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",milk,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",silk,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",sulk,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",bulb,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",help,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",gulp,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",Rick,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",is,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",sick,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",Mom,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",will,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",get,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",his,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",and,F,/ă/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",a,T,/ā/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",pill,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",not,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",hug,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",can,F,/ă/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",sit,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",up,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,43,"The Ending Blends LK, LB, and LP",well,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,fast,F,/ă/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,last,F,/ă/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,mist,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,dust,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,rust,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,best,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,rest,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,cost,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,just,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,list,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,rent,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,dent,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,went,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,lent,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,hunt,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,the,T,/ē/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,van,F,/ă/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,ran,F,/ă/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,in,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,got,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,stuck,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,mud,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,had,F,/ă/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,on,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,fan,F,/ă/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,a,T,/ā/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,is,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,tan,F,/ă/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,lot,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,fix,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,will,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,not,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,sit,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,Mom,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,red,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,Dad,F,/ă/,,OPG_Revised_Instructor.pdf
4,44,The Ending Blends ST and NT,yes,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",left,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",gift,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",lift,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",sift,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",soft,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",Jack,F,/ă/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",got,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",pup,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",as,F,/ă/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",his,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",milk,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",in,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",a,T,/ā/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",cup,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",the,T,/ē/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",box,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",felt,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",belt,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",melt,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",wilt,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",quilt,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",Mom,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",on,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",bed,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",act,F,/ă/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",fact,F,/ă/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",it,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",is,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",if,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",I,T,/ī/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",fast,F,/ă/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",can,F,/ă/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",help,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",him,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",kept,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",wept,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",Jill,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",red,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",pet,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",bug,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,45,"The Ending Blends FT, LT, CT, and PT",lost,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",lamp,F,/ă/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",damp,F,/ă/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",camp,F,/ă/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",bump,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",jump,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",Mom,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",can,F,/ă/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",set,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",up,F,/ŭ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",the,T,/ē/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",tent,F,/ĕ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",at,F,/ă/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",kid,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",will,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",not,F,/ŏ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",in,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",and,F,/ă/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",gasp,F,/ă/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",lisp,F,/ĭ/,,OPG_Revised_Instructor.pdf
4,46,"The Ending Blends MP, SP, LF, and LM",dock,F,/ŏ/,,OPG_Revised_Instructor.pdf
